year,rotation,site_id,nrate_kgha,leaching_kgha
2000,cc,gent,0,9.6
2000,cc,gent,56,13.7
2000,cc,gent,112,19.6
2000,cc,gent,168,29.4
2000,cc,gent,224,54.3
2000,cc,gent,250,65.7
2000,cc,gent,300,88.8
2000,cc,gilm,0,11.1
2000,cc,gilm,56,13.7
2000,cc,gilm,112,33.5
2000,cc,gilm,168,56.3
2000,cc,gilm,224,78.4
2000,cc,gilm,250,88.5
2000,cc,gilm,300,109.1
2000,cc,gold,0,1.1
2000,cc,gold,56,1.3
2000,cc,gold,112,2.1
2000,cc,gold,168,9.6
2000,cc,gold,224,21
2000,cc,gold,250,26.2
2000,cc,gold,300,35.8
2000,cc,hoff,0,17.6
2000,cc,hoff,56,20.8
2000,cc,hoff,112,23
2000,cc,hoff,168,39.4
2000,cc,hoff,224,60.7
2000,cc,hoff,250,71.1
2000,cc,hoff,300,92.1
2000,cc,hugg,0,12.6
2000,cc,hugg,56,14.5
2000,cc,hugg,112,25.4
2000,cc,hugg,168,55.9
2000,cc,hugg,224,82.6
2000,cc,hugg,250,95.1
2000,cc,hugg,300,122.7
2000,cc,klad,0,4.5
2000,cc,klad,56,5.1
2000,cc,klad,112,4.9
2000,cc,klad,168,10
2000,cc,klad,224,18.8
2000,cc,klad,250,23.1
2000,cc,klad,300,31
2000,cc,masa,0,8.1
2000,cc,masa,56,13.4
2000,cc,masa,112,24.4
2000,cc,masa,168,48.8
2000,cc,masa,224,74.2
2000,cc,masa,250,86
2000,cc,masa,300,108.7
2000,cc,rand,0,3.8
2000,cc,rand,56,5
2000,cc,rand,112,6.2
2000,cc,rand,168,12.7
2000,cc,rand,224,23.6
2000,cc,rand,250,28.9
2000,cc,rand,300,38.5
2000,cc,suth,0,2
2000,cc,suth,56,2.1
2000,cc,suth,112,2.3
2000,cc,suth,168,2.9
2000,cc,suth,224,8.5
2000,cc,suth,250,11.2
2000,cc,suth,300,16
2000,cs,gent,0,10.3
2000,cs,gent,56,12.6
2000,cs,gent,112,18.3
2000,cs,gent,168,28.1
2000,cs,gent,224,37.8
2000,cs,gent,250,42.2
2000,cs,gent,300,50.8
2000,cs,gilm,0,9.5
2000,cs,gilm,56,11.2
2000,cs,gilm,112,21.1
2000,cs,gilm,168,31.7
2000,cs,gilm,224,42.4
2000,cs,gilm,250,46.9
2000,cs,gilm,300,55.7
2000,cs,gold,0,0.7
2000,cs,gold,56,0.8
2000,cs,gold,112,2.7
2000,cs,gold,168,7.4
2000,cs,gold,224,11.9
2000,cs,gold,250,14
2000,cs,gold,300,17.9
2000,cs,hoff,0,8.6
2000,cs,hoff,56,5.5
2000,cs,hoff,112,4.5
2000,cs,hoff,168,8.3
2000,cs,hoff,224,12.3
2000,cs,hoff,250,14.2
2000,cs,hoff,300,17.7
2000,cs,hugg,0,10.3
2000,cs,hugg,56,10.3
2000,cs,hugg,112,13.8
2000,cs,hugg,168,25.5
2000,cs,hugg,224,35.5
2000,cs,hugg,250,40
2000,cs,hugg,300,47.7
2000,cs,klad,0,3.6
2000,cs,klad,56,3.5
2000,cs,klad,112,4.9
2000,cs,klad,168,7.2
2000,cs,klad,224,9.5
2000,cs,klad,250,10.6
2000,cs,klad,300,12.8
2000,cs,masa,0,12.8
2000,cs,masa,56,15.9
2000,cs,masa,112,21.3
2000,cs,masa,168,28.2
2000,cs,masa,224,35.1
2000,cs,masa,250,38.2
2000,cs,masa,300,44.3
2000,cs,rand,0,1.8
2000,cs,rand,56,1.9
2000,cs,rand,112,2.6
2000,cs,rand,168,4.3
2000,cs,rand,224,6.1
2000,cs,rand,250,6.9
2000,cs,rand,300,8.3
2000,cs,suth,0,1.9
2000,cs,suth,56,1.9
2000,cs,suth,112,1.9
2000,cs,suth,168,4.2
2000,cs,suth,224,7
2000,cs,suth,250,8.3
2000,cs,suth,300,10.6
2001,cc,gent,0,14.7
2001,cc,gent,56,18.2
2001,cc,gent,112,21.7
2001,cc,gent,168,42.5
2001,cc,gent,224,82.4
2001,cc,gent,250,99.8
2001,cc,gent,300,133.9
2001,cc,gilm,0,12.7
2001,cc,gilm,56,16.4
2001,cc,gilm,112,41.6
2001,cc,gilm,168,74.6
2001,cc,gilm,224,106.8
2001,cc,gilm,250,121.8
2001,cc,gilm,300,151.6
2001,cc,gold,0,1.3
2001,cc,gold,56,1.1
2001,cc,gold,112,2.1
2001,cc,gold,168,12.1
2001,cc,gold,224,25.1
2001,cc,gold,250,31.2
2001,cc,gold,300,43.1
2001,cc,hoff,0,20.8
2001,cc,hoff,56,22
2001,cc,hoff,112,35.2
2001,cc,hoff,168,61.4
2001,cc,hoff,224,84
2001,cc,hoff,250,95.3
2001,cc,hoff,300,119.7
2001,cc,hugg,0,15.3
2001,cc,hugg,56,17.2
2001,cc,hugg,112,30.1
2001,cc,hugg,168,82.7
2001,cc,hugg,224,136.5
2001,cc,hugg,250,161.7
2001,cc,hugg,300,212
2001,cc,klad,0,3.2
2001,cc,klad,56,4.3
2001,cc,klad,112,5.5
2001,cc,klad,168,14.3
2001,cc,klad,224,23.7
2001,cc,klad,250,28.8
2001,cc,klad,300,37.7
2001,cc,masa,0,5.6
2001,cc,masa,56,7.9
2001,cc,masa,112,12.8
2001,cc,masa,168,41.9
2001,cc,masa,224,73
2001,cc,masa,250,87.5
2001,cc,masa,300,115.8
2001,cc,rand,0,13
2001,cc,rand,56,14.9
2001,cc,rand,112,16.4
2001,cc,rand,168,40.9
2001,cc,rand,224,74.2
2001,cc,rand,250,89.4
2001,cc,rand,300,117.4
2001,cc,suth,0,6.6
2001,cc,suth,56,8
2001,cc,suth,112,9.4
2001,cc,suth,168,12.1
2001,cc,suth,224,29.9
2001,cc,suth,250,38.5
2001,cc,suth,300,53.4
2001,cs,gent,0,16
2001,cs,gent,56,16.9
2001,cs,gent,112,22.8
2001,cs,gent,168,36.9
2001,cs,gent,224,50.5
2001,cs,gent,250,57.5
2001,cs,gent,300,73.8
2001,cs,gilm,0,9.2
2001,cs,gilm,56,10.7
2001,cs,gilm,112,23
2001,cs,gilm,168,39.5
2001,cs,gilm,224,55.5
2001,cs,gilm,250,63.1
2001,cs,gilm,300,77.5
2001,cs,gold,0,1.4
2001,cs,gold,56,1.4
2001,cs,gold,112,3.2
2001,cs,gold,168,8.2
2001,cs,gold,224,13.4
2001,cs,gold,250,16.3
2001,cs,gold,300,22.5
2001,cs,hoff,0,13.9
2001,cs,hoff,56,11
2001,cs,hoff,112,15.6
2001,cs,hoff,168,22.9
2001,cs,hoff,224,30
2001,cs,hoff,250,33.6
2001,cs,hoff,300,40.2
2001,cs,hugg,0,19.1
2001,cs,hugg,56,23.7
2001,cs,hugg,112,49.6
2001,cs,hugg,168,75.8
2001,cs,hugg,224,103.2
2001,cs,hugg,250,116.1
2001,cs,hugg,300,140.9
2001,cs,klad,0,3
2001,cs,klad,56,2.9
2001,cs,klad,112,6.7
2001,cs,klad,168,13.6
2001,cs,klad,224,20
2001,cs,klad,250,23.1
2001,cs,klad,300,29.6
2001,cs,masa,0,4.3
2001,cs,masa,56,4.2
2001,cs,masa,112,11.8
2001,cs,masa,168,22.7
2001,cs,masa,224,35.6
2001,cs,masa,250,42
2001,cs,masa,300,54
2001,cs,rand,0,8.3
2001,cs,rand,56,7.2
2001,cs,rand,112,10.4
2001,cs,rand,168,18.1
2001,cs,rand,224,25.7
2001,cs,rand,250,29.4
2001,cs,rand,300,36.6
2001,cs,suth,0,3
2001,cs,suth,56,2.9
2001,cs,suth,112,2.8
2001,cs,suth,168,3.1
2001,cs,suth,224,3.2
2001,cs,suth,250,3.3
2001,cs,suth,300,3.6
2002,cc,gent,0,9.7
2002,cc,gent,56,17.9
2002,cc,gent,112,27.5
2002,cc,gent,168,50.2
2002,cc,gent,224,90
2002,cc,gent,250,107.5
2002,cc,gent,300,141.5
2002,cc,gilm,0,5.2
2002,cc,gilm,56,6.8
2002,cc,gilm,112,19.9
2002,cc,gilm,168,48.1
2002,cc,gilm,224,75.8
2002,cc,gilm,250,88.6
2002,cc,gilm,300,113.6
2002,cc,gold,0,1.2
2002,cc,gold,56,1.3
2002,cc,gold,112,2
2002,cc,gold,168,8.7
2002,cc,gold,224,16.4
2002,cc,gold,250,19.9
2002,cc,gold,300,26.9
2002,cc,hoff,0,7.7
2002,cc,hoff,56,8.4
2002,cc,hoff,112,18.2
2002,cc,hoff,168,39.5
2002,cc,hoff,224,63.4
2002,cc,hoff,250,76.6
2002,cc,hoff,300,100.4
2002,cc,hugg,0,8.9
2002,cc,hugg,56,8.9
2002,cc,hugg,112,17.2
2002,cc,hugg,168,55.3
2002,cc,hugg,224,95.8
2002,cc,hugg,250,114.5
2002,cc,hugg,300,150.7
2002,cc,klad,0,4.5
2002,cc,klad,56,6.2
2002,cc,klad,112,7.5
2002,cc,klad,168,18
2002,cc,klad,224,30.3
2002,cc,klad,250,36.4
2002,cc,klad,300,47.6
2002,cc,masa,0,2.5
2002,cc,masa,56,3.5
2002,cc,masa,112,5.6
2002,cc,masa,168,27.4
2002,cc,masa,224,51
2002,cc,masa,250,62
2002,cc,masa,300,82.5
2002,cc,rand,0,3
2002,cc,rand,56,3.5
2002,cc,rand,112,5.2
2002,cc,rand,168,16.4
2002,cc,rand,224,33
2002,cc,rand,250,40.2
2002,cc,rand,300,54.6
2002,cc,suth,0,1.3
2002,cc,suth,56,1.4
2002,cc,suth,112,1.3
2002,cc,suth,168,2
2002,cc,suth,224,7.9
2002,cc,suth,250,11.3
2002,cc,suth,300,17.7
2002,cs,gent,0,15.1
2002,cs,gent,56,19
2002,cs,gent,112,25
2002,cs,gent,168,32.7
2002,cs,gent,224,40.3
2002,cs,gent,250,43.9
2002,cs,gent,300,51
2002,cs,gilm,0,4.6
2002,cs,gilm,56,4.9
2002,cs,gilm,112,10.7
2002,cs,gilm,168,21.2
2002,cs,gilm,224,32.7
2002,cs,gilm,250,37.9
2002,cs,gilm,300,48.5
2002,cs,gold,0,1
2002,cs,gold,56,1
2002,cs,gold,112,1.4
2002,cs,gold,168,1.9
2002,cs,gold,224,2.3
2002,cs,gold,250,2.6
2002,cs,gold,300,3.3
2002,cs,hoff,0,8.4
2002,cs,hoff,56,7.6
2002,cs,hoff,112,9.4
2002,cs,hoff,168,11
2002,cs,hoff,224,12.4
2002,cs,hoff,250,13.1
2002,cs,hoff,300,14.6
2002,cs,hugg,0,8.2
2002,cs,hugg,56,8
2002,cs,hugg,112,12.9
2002,cs,hugg,168,23.9
2002,cs,hugg,224,35.1
2002,cs,hugg,250,40.2
2002,cs,hugg,300,49.9
2002,cs,klad,0,3.9
2002,cs,klad,56,3.7
2002,cs,klad,112,7.1
2002,cs,klad,168,13.3
2002,cs,klad,224,20.1
2002,cs,klad,250,22.7
2002,cs,klad,300,28.7
2002,cs,masa,0,3.3
2002,cs,masa,56,3.6
2002,cs,masa,112,5.4
2002,cs,masa,168,10.3
2002,cs,masa,224,15.5
2002,cs,masa,250,18.5
2002,cs,masa,300,24.5
2002,cs,rand,0,0.8
2002,cs,rand,56,0.7
2002,cs,rand,112,1
2002,cs,rand,168,1.9
2002,cs,rand,224,2.4
2002,cs,rand,250,2.7
2002,cs,rand,300,3.1
2002,cs,suth,0,1
2002,cs,suth,56,0.7
2002,cs,suth,112,0.5
2002,cs,suth,168,0.7
2002,cs,suth,224,1.8
2002,cs,suth,250,2.3
2002,cs,suth,300,3.2
2003,cc,gent,0,9.5
2003,cc,gent,56,12.1
2003,cc,gent,112,17.2
2003,cc,gent,168,31.5
2003,cc,gent,224,65.6
2003,cc,gent,250,81.3
2003,cc,gent,300,111.1
2003,cc,gilm,0,7.6
2003,cc,gilm,56,11.2
2003,cc,gilm,112,22.7
2003,cc,gilm,168,55.1
2003,cc,gilm,224,89.6
2003,cc,gilm,250,104.9
2003,cc,gilm,300,135.5
2003,cc,gold,0,1.4
2003,cc,gold,56,2.1
2003,cc,gold,112,5.9
2003,cc,gold,168,19.8
2003,cc,gold,224,36
2003,cc,gold,250,43.4
2003,cc,gold,300,57.8
2003,cc,hoff,0,12.4
2003,cc,hoff,56,13.9
2003,cc,hoff,112,28.8
2003,cc,hoff,168,63.4
2003,cc,hoff,224,104.3
2003,cc,hoff,250,123
2003,cc,hoff,300,163.5
2003,cc,hugg,0,9
2003,cc,hugg,56,10.6
2003,cc,hugg,112,16.5
2003,cc,hugg,168,44.2
2003,cc,hugg,224,79.1
2003,cc,hugg,250,97.3
2003,cc,hugg,300,130.1
2003,cc,klad,0,1.8
2003,cc,klad,56,4.2
2003,cc,klad,112,6.6
2003,cc,klad,168,14.9
2003,cc,klad,224,24.1
2003,cc,klad,250,28.5
2003,cc,klad,300,37.2
2003,cc,masa,0,2.2
2003,cc,masa,56,2.7
2003,cc,masa,112,5
2003,cc,masa,168,32.9
2003,cc,masa,224,68.4
2003,cc,masa,250,83.8
2003,cc,masa,300,111.1
2003,cc,rand,0,2.1
2003,cc,rand,56,2.9
2003,cc,rand,112,3.6
2003,cc,rand,168,14.4
2003,cc,rand,224,32.7
2003,cc,rand,250,40.5
2003,cc,rand,300,56.2
2003,cc,suth,0,1.6
2003,cc,suth,56,2.4
2003,cc,suth,112,3.9
2003,cc,suth,168,5.5
2003,cc,suth,224,16.3
2003,cc,suth,250,22.9
2003,cc,suth,300,36.2
2003,cs,gent,0,9.1
2003,cs,gent,56,10.2
2003,cs,gent,112,13.9
2003,cs,gent,168,24.6
2003,cs,gent,224,34.5
2003,cs,gent,250,38.9
2003,cs,gent,300,48
2003,cs,gilm,0,6.3
2003,cs,gilm,56,8.6
2003,cs,gilm,112,14
2003,cs,gilm,168,24.6
2003,cs,gilm,224,36.2
2003,cs,gilm,250,42.9
2003,cs,gilm,300,56.3
2003,cs,gold,0,0.8
2003,cs,gold,56,1
2003,cs,gold,112,1.5
2003,cs,gold,168,5.1
2003,cs,gold,224,9.8
2003,cs,gold,250,12.1
2003,cs,gold,300,16.5
2003,cs,hoff,0,4.6
2003,cs,hoff,56,4.4
2003,cs,hoff,112,7.2
2003,cs,hoff,168,14.6
2003,cs,hoff,224,22.3
2003,cs,hoff,250,26
2003,cs,hoff,300,33
2003,cs,hugg,0,5.7
2003,cs,hugg,56,6.6
2003,cs,hugg,112,7.3
2003,cs,hugg,168,9.2
2003,cs,hugg,224,16.5
2003,cs,hugg,250,21.1
2003,cs,hugg,300,29.9
2003,cs,klad,0,2
2003,cs,klad,56,2.1
2003,cs,klad,112,4.7
2003,cs,klad,168,8.9
2003,cs,klad,224,13.4
2003,cs,klad,250,15.4
2003,cs,klad,300,19.1
2003,cs,masa,0,3.5
2003,cs,masa,56,4
2003,cs,masa,112,5.2
2003,cs,masa,168,10.4
2003,cs,masa,224,19.5
2003,cs,masa,250,23.8
2003,cs,masa,300,32
2003,cs,rand,0,0.6
2003,cs,rand,56,0.6
2003,cs,rand,112,0.7
2003,cs,rand,168,1
2003,cs,rand,224,1.7
2003,cs,rand,250,2
2003,cs,rand,300,2.5
2003,cs,suth,0,0.3
2003,cs,suth,56,0.4
2003,cs,suth,112,1
2003,cs,suth,168,1.6
2003,cs,suth,224,2.1
2003,cs,suth,250,2.3
2003,cs,suth,300,2.7
2004,cc,gent,0,9.5
2004,cc,gent,56,14.7
2004,cc,gent,112,21.9
2004,cc,gent,168,46
2004,cc,gent,224,95.6
2004,cc,gent,250,118.4
2004,cc,gent,300,162.8
2004,cc,gilm,0,7.5
2004,cc,gilm,56,13.9
2004,cc,gilm,112,21.9
2004,cc,gilm,168,55.5
2004,cc,gilm,224,97.4
2004,cc,gilm,250,117.5
2004,cc,gilm,300,154.9
2004,cc,gold,0,1.6
2004,cc,gold,56,2.2
2004,cc,gold,112,4.8
2004,cc,gold,168,23.6
2004,cc,gold,224,45.9
2004,cc,gold,250,56.1
2004,cc,gold,300,76.2
2004,cc,hoff,0,9.6
2004,cc,hoff,56,20.3
2004,cc,hoff,112,40
2004,cc,hoff,168,73.6
2004,cc,hoff,224,121.5
2004,cc,hoff,250,144.5
2004,cc,hoff,300,187.7
2004,cc,hugg,0,8.6
2004,cc,hugg,56,9.3
2004,cc,hugg,112,11.2
2004,cc,hugg,168,41.1
2004,cc,hugg,224,88.7
2004,cc,hugg,250,111.2
2004,cc,hugg,300,159.1
2004,cc,klad,0,3.2
2004,cc,klad,56,7.7
2004,cc,klad,112,12.1
2004,cc,klad,168,22.5
2004,cc,klad,224,38
2004,cc,klad,250,44.8
2004,cc,klad,300,57.9
2004,cc,masa,0,4.4
2004,cc,masa,56,9.3
2004,cc,masa,112,14.2
2004,cc,masa,168,36.8
2004,cc,masa,224,75.6
2004,cc,masa,250,92.7
2004,cc,masa,300,125
2004,cc,rand,0,4
2004,cc,rand,56,7.2
2004,cc,rand,112,10.9
2004,cc,rand,168,25.7
2004,cc,rand,224,60.9
2004,cc,rand,250,78.1
2004,cc,rand,300,111.1
2004,cc,suth,0,1.5
2004,cc,suth,56,2
2004,cc,suth,112,2.6
2004,cc,suth,168,3.4
2004,cc,suth,224,12.8
2004,cc,suth,250,20.8
2004,cc,suth,300,37.3
2004,cs,gent,0,11.4
2004,cs,gent,56,13.5
2004,cs,gent,112,20.7
2004,cs,gent,168,36.1
2004,cs,gent,224,52.1
2004,cs,gent,250,59.4
2004,cs,gent,300,74.5
2004,cs,gilm,0,6.4
2004,cs,gilm,56,9.4
2004,cs,gilm,112,14.2
2004,cs,gilm,168,24.8
2004,cs,gilm,224,36.6
2004,cs,gilm,250,42.1
2004,cs,gilm,300,53.2
2004,cs,gold,0,1.7
2004,cs,gold,56,1.8
2004,cs,gold,112,2.2
2004,cs,gold,168,6
2004,cs,gold,224,10.2
2004,cs,gold,250,12.2
2004,cs,gold,300,16.4
2004,cs,hoff,0,11.2
2004,cs,hoff,56,11.7
2004,cs,hoff,112,17.5
2004,cs,hoff,168,28.3
2004,cs,hoff,224,39.4
2004,cs,hoff,250,44.6
2004,cs,hoff,300,54.8
2004,cs,hugg,0,5.9
2004,cs,hugg,56,6
2004,cs,hugg,112,8.3
2004,cs,hugg,168,19.6
2004,cs,hugg,224,29.4
2004,cs,hugg,250,32.4
2004,cs,hugg,300,41.7
2004,cs,klad,0,3.8
2004,cs,klad,56,3.6
2004,cs,klad,112,4.9
2004,cs,klad,168,10.6
2004,cs,klad,224,16.7
2004,cs,klad,250,19.6
2004,cs,klad,300,24.7
2004,cs,masa,0,3.9
2004,cs,masa,56,4.5
2004,cs,masa,112,8.1
2004,cs,masa,168,14.1
2004,cs,masa,224,23
2004,cs,masa,250,27.2
2004,cs,masa,300,35
2004,cs,rand,0,1.1
2004,cs,rand,56,1.5
2004,cs,rand,112,2.1
2004,cs,rand,168,3.8
2004,cs,rand,224,5.9
2004,cs,rand,250,6.9
2004,cs,rand,300,8.6
2004,cs,suth,0,0.6
2004,cs,suth,56,0.6
2004,cs,suth,112,0.7
2004,cs,suth,168,1
2004,cs,suth,224,2.6
2004,cs,suth,250,3.9
2004,cs,suth,300,6.4
2005,cc,gent,0,10.5
2005,cc,gent,56,12.7
2005,cc,gent,112,14.3
2005,cc,gent,168,29.4
2005,cc,gent,224,58.5
2005,cc,gent,250,73.2
2005,cc,gent,300,100.1
2005,cc,gilm,0,6.6
2005,cc,gilm,56,11.1
2005,cc,gilm,112,16.1
2005,cc,gilm,168,42.8
2005,cc,gilm,224,76.4
2005,cc,gilm,250,92.1
2005,cc,gilm,300,121.9
2005,cc,gold,0,2.3
2005,cc,gold,56,3.1
2005,cc,gold,112,4.1
2005,cc,gold,168,20.2
2005,cc,gold,224,40.2
2005,cc,gold,250,49.2
2005,cc,gold,300,68.7
2005,cc,hoff,0,11.2
2005,cc,hoff,56,12.2
2005,cc,hoff,112,24
2005,cc,hoff,168,35.7
2005,cc,hoff,224,58.7
2005,cc,hoff,250,68.3
2005,cc,hoff,300,86.7
2005,cc,hugg,0,7
2005,cc,hugg,56,8.3
2005,cc,hugg,112,11.8
2005,cc,hugg,168,59.1
2005,cc,hugg,224,130.2
2005,cc,hugg,250,162.9
2005,cc,hugg,300,228.3
2005,cc,klad,0,2.4
2005,cc,klad,56,3.6
2005,cc,klad,112,4.4
2005,cc,klad,168,9.2
2005,cc,klad,224,17.3
2005,cc,klad,250,20.9
2005,cc,klad,300,28.8
2005,cc,masa,0,2.7
2005,cc,masa,56,4.5
2005,cc,masa,112,6.1
2005,cc,masa,168,16.5
2005,cc,masa,224,44.1
2005,cc,masa,250,57.7
2005,cc,masa,300,85
2005,cc,rand,0,2
2005,cc,rand,56,2.8
2005,cc,rand,112,3.5
2005,cc,rand,168,10.3
2005,cc,rand,224,41.5
2005,cc,rand,250,57.6
2005,cc,rand,300,88
2005,cc,suth,0,1.8
2005,cc,suth,56,2.3
2005,cc,suth,112,2.5
2005,cc,suth,168,2.9
2005,cc,suth,224,10.1
2005,cc,suth,250,16.8
2005,cc,suth,300,31.1
2005,cs,gent,0,14.2
2005,cs,gent,56,13.8
2005,cs,gent,112,17
2005,cs,gent,168,23.6
2005,cs,gent,224,30.5
2005,cs,gent,250,33.7
2005,cs,gent,300,39.2
2005,cs,gilm,0,6.1
2005,cs,gilm,56,7.8
2005,cs,gilm,112,14.7
2005,cs,gilm,168,24.1
2005,cs,gilm,224,34.4
2005,cs,gilm,250,40.2
2005,cs,gilm,300,52.7
2005,cs,gold,0,2.4
2005,cs,gold,56,2.6
2005,cs,gold,112,4
2005,cs,gold,168,7.2
2005,cs,gold,224,10.3
2005,cs,gold,250,11.8
2005,cs,gold,300,15.2
2005,cs,hoff,0,11.6
2005,cs,hoff,56,9
2005,cs,hoff,112,10
2005,cs,hoff,168,11.7
2005,cs,hoff,224,13.2
2005,cs,hoff,250,13.9
2005,cs,hoff,300,15.3
2005,cs,hugg,0,7.7
2005,cs,hugg,56,8.7
2005,cs,hugg,112,9.2
2005,cs,hugg,168,25.3
2005,cs,hugg,224,46.9
2005,cs,hugg,250,57.9
2005,cs,hugg,300,82.9
2005,cs,klad,0,3.7
2005,cs,klad,56,4.2
2005,cs,klad,112,6.5
2005,cs,klad,168,9.2
2005,cs,klad,224,11.9
2005,cs,klad,250,13.3
2005,cs,klad,300,15.9
2005,cs,masa,0,3.3
2005,cs,masa,56,2
2005,cs,masa,112,2.8
2005,cs,masa,168,7.7
2005,cs,masa,224,14.5
2005,cs,masa,250,17.6
2005,cs,masa,300,23.7
2005,cs,rand,0,1.9
2005,cs,rand,56,1.9
2005,cs,rand,112,2.7
2005,cs,rand,168,9.3
2005,cs,rand,224,15.9
2005,cs,rand,250,18.6
2005,cs,rand,300,23.6
2005,cs,suth,0,3.1
2005,cs,suth,56,2.9
2005,cs,suth,112,4.2
2005,cs,suth,168,9.3
2005,cs,suth,224,15.4
2005,cs,suth,250,18.1
2005,cs,suth,300,23.4
2006,cc,gent,0,15
2006,cc,gent,56,21.5
2006,cc,gent,112,29.5
2006,cc,gent,168,67.2
2006,cc,gent,224,112.7
2006,cc,gent,250,135.8
2006,cc,gent,300,176.9
2006,cc,gilm,0,7.7
2006,cc,gilm,56,10.5
2006,cc,gilm,112,16.3
2006,cc,gilm,168,48.5
2006,cc,gilm,224,82.9
2006,cc,gilm,250,99.1
2006,cc,gilm,300,131.2
2006,cc,gold,0,4.2
2006,cc,gold,56,5.7
2006,cc,gold,112,11.1
2006,cc,gold,168,37.5
2006,cc,gold,224,65.9
2006,cc,gold,250,80.5
2006,cc,gold,300,107.1
2006,cc,hoff,0,14.4
2006,cc,hoff,56,19.9
2006,cc,hoff,112,40.9
2006,cc,hoff,168,73.5
2006,cc,hoff,224,111
2006,cc,hoff,250,129.6
2006,cc,hoff,300,168.1
2006,cc,hugg,0,11.5
2006,cc,hugg,56,14.3
2006,cc,hugg,112,19.3
2006,cc,hugg,168,50.7
2006,cc,hugg,224,96.4
2006,cc,hugg,250,117
2006,cc,hugg,300,152.8
2006,cc,klad,0,3
2006,cc,klad,56,5.3
2006,cc,klad,112,7.1
2006,cc,klad,168,18.7
2006,cc,klad,224,30.3
2006,cc,klad,250,35.6
2006,cc,klad,300,46.9
2006,cc,masa,0,3.9
2006,cc,masa,56,6.8
2006,cc,masa,112,10
2006,cc,masa,168,33.8
2006,cc,masa,224,76.7
2006,cc,masa,250,97.2
2006,cc,masa,300,136.7
2006,cc,rand,0,1.9
2006,cc,rand,56,2.7
2006,cc,rand,112,3.5
2006,cc,rand,168,8.1
2006,cc,rand,224,22.1
2006,cc,rand,250,28.8
2006,cc,rand,300,41.7
2006,cc,suth,0,2.6
2006,cc,suth,56,3.6
2006,cc,suth,112,4.7
2006,cc,suth,168,5.5
2006,cc,suth,224,12.8
2006,cc,suth,250,17.5
2006,cc,suth,300,27.2
2006,cs,gent,0,16
2006,cs,gent,56,17.1
2006,cs,gent,112,30.8
2006,cs,gent,168,44
2006,cs,gent,224,57.1
2006,cs,gent,250,63.4
2006,cs,gent,300,75.8
2006,cs,gilm,0,8
2006,cs,gilm,56,8.6
2006,cs,gilm,112,15.8
2006,cs,gilm,168,27.4
2006,cs,gilm,224,38.9
2006,cs,gilm,250,43.9
2006,cs,gilm,300,53.8
