year,rotation,site_id,nrate_kgha,leaching_kgha
2006,cs,gold,0,3.1
2006,cs,gold,56,3.6
2006,cs,gold,112,8.2
2006,cs,gold,168,15.6
2006,cs,gold,224,23.2
2006,cs,gold,250,26.6
2006,cs,gold,300,33.8
2006,cs,hoff,0,10
2006,cs,hoff,56,9.7
2006,cs,hoff,112,13.8
2006,cs,hoff,168,20.7
2006,cs,hoff,224,28.4
2006,cs,hoff,250,32.3
2006,cs,hoff,300,39.9
2006,cs,hugg,0,11.1
2006,cs,hugg,56,12.4
2006,cs,hugg,112,20.9
2006,cs,hugg,168,28.6
2006,cs,hugg,224,36.3
2006,cs,hugg,250,39.7
2006,cs,hugg,300,48.8
2006,cs,klad,0,3.5
2006,cs,klad,56,2.4
2006,cs,klad,112,6
2006,cs,klad,168,11.8
2006,cs,klad,224,16.2
2006,cs,klad,250,18.5
2006,cs,klad,300,23.3
2006,cs,masa,0,6.4
2006,cs,masa,56,4.9
2006,cs,masa,112,6.2
2006,cs,masa,168,22
2006,cs,masa,224,32.4
2006,cs,masa,250,36.9
2006,cs,masa,300,44.7
2006,cs,rand,0,0.6
2006,cs,rand,56,0.6
2006,cs,rand,112,0.6
2006,cs,rand,168,0.8
2006,cs,rand,224,1.2
2006,cs,rand,250,1.3
2006,cs,rand,300,1.5
2006,cs,suth,0,1.6
2006,cs,suth,56,1.5
2006,cs,suth,112,1.6
2006,cs,suth,168,1.7
2006,cs,suth,224,1.9
2006,cs,suth,250,2
2006,cs,suth,300,2
2007,cc,gent,0,12.1
2007,cc,gent,56,16.9
2007,cc,gent,112,23.5
2007,cc,gent,168,63.1
2007,cc,gent,224,103.5
2007,cc,gent,250,124.2
2007,cc,gent,300,163.2
2007,cc,gilm,0,10.3
2007,cc,gilm,56,14.5
2007,cc,gilm,112,23.8
2007,cc,gilm,168,73.8
2007,cc,gilm,224,126
2007,cc,gilm,250,150.6
2007,cc,gilm,300,195.7
2007,cc,gold,0,1.1
2007,cc,gold,56,1.9
2007,cc,gold,112,4.9
2007,cc,gold,168,17.1
2007,cc,gold,224,30
2007,cc,gold,250,36.3
2007,cc,gold,300,48.4
2007,cc,hoff,0,15.8
2007,cc,hoff,56,20.4
2007,cc,hoff,112,29.5
2007,cc,hoff,168,62.6
2007,cc,hoff,224,96.3
2007,cc,hoff,250,111.9
2007,cc,hoff,300,141.5
2007,cc,hugg,0,12.7
2007,cc,hugg,56,16.2
2007,cc,hugg,112,23.8
2007,cc,hugg,168,76.3
2007,cc,hugg,224,136
2007,cc,hugg,250,162
2007,cc,hugg,300,210.1
2007,cc,klad,0,3.7
2007,cc,klad,56,5.3
2007,cc,klad,112,5.5
2007,cc,klad,168,16.6
2007,cc,klad,224,27.4
2007,cc,klad,250,33.2
2007,cc,klad,300,44.3
2007,cc,masa,0,1.6
2007,cc,masa,56,2.5
2007,cc,masa,112,3.9
2007,cc,masa,168,29.1
2007,cc,masa,224,65.1
2007,cc,masa,250,81.7
2007,cc,masa,300,112.2
2007,cc,rand,0,4.5
2007,cc,rand,56,6
2007,cc,rand,112,7.1
2007,cc,rand,168,23.1
2007,cc,rand,224,71.4
2007,cc,rand,250,93.4
2007,cc,rand,300,137.2
2007,cc,suth,0,3.3
2007,cc,suth,56,4.7
2007,cc,suth,112,6
2007,cc,suth,168,11.3
2007,cc,suth,224,40.5
2007,cc,suth,250,54.6
2007,cc,suth,300,82.5
2007,cs,gent,0,17.3
2007,cs,gent,56,18.5
2007,cs,gent,112,23.2
2007,cs,gent,168,37
2007,cs,gent,224,50.6
2007,cs,gent,250,59.8
2007,cs,gent,300,76.9
2007,cs,gilm,0,10
2007,cs,gilm,56,11.2
2007,cs,gilm,112,19.2
2007,cs,gilm,168,37.2
2007,cs,gilm,224,56.9
2007,cs,gilm,250,68.6
2007,cs,gilm,300,92.2
2007,cs,gold,0,1.4
2007,cs,gold,56,1.6
2007,cs,gold,112,2.1
2007,cs,gold,168,4.7
2007,cs,gold,224,7.5
2007,cs,gold,250,9
2007,cs,gold,300,12.3
2007,cs,hoff,0,19.6
2007,cs,hoff,56,16.7
2007,cs,hoff,112,22.3
2007,cs,hoff,168,29.6
2007,cs,hoff,224,39.6
2007,cs,hoff,250,44.2
2007,cs,hoff,300,53.4
2007,cs,hugg,0,10.5
2007,cs,hugg,56,11.2
2007,cs,hugg,112,14.7
2007,cs,hugg,168,33.3
2007,cs,hugg,224,50.5
2007,cs,hugg,250,58.4
2007,cs,hugg,300,73.9
2007,cs,klad,0,4.7
2007,cs,klad,56,4.1
2007,cs,klad,112,9.1
2007,cs,klad,168,14.1
2007,cs,klad,224,19.1
2007,cs,klad,250,21.7
2007,cs,klad,300,26.6
2007,cs,masa,0,3.3
2007,cs,masa,56,2.5
2007,cs,masa,112,2.2
2007,cs,masa,168,10
2007,cs,masa,224,20.1
2007,cs,masa,250,24.6
2007,cs,masa,300,33.2
2007,cs,rand,0,2
2007,cs,rand,56,2
2007,cs,rand,112,2.3
2007,cs,rand,168,5.9
2007,cs,rand,224,9.8
2007,cs,rand,250,11.3
2007,cs,rand,300,14.4
2007,cs,suth,0,2
2007,cs,suth,56,2.2
2007,cs,suth,112,2.3
2007,cs,suth,168,3.6
2007,cs,suth,224,11.3
2007,cs,suth,250,15
2007,cs,suth,300,22
2008,cc,gent,0,14
2008,cc,gent,56,23.5
2008,cc,gent,112,35
2008,cc,gent,168,76.7
2008,cc,gent,224,126.2
2008,cc,gent,250,151
2008,cc,gent,300,197.3
2008,cc,gilm,0,9
2008,cc,gilm,56,16.8
2008,cc,gilm,112,26.2
2008,cc,gilm,168,64.7
2008,cc,gilm,224,106.3
2008,cc,gilm,250,126.2
2008,cc,gilm,300,161.5
2008,cc,gold,0,3.1
2008,cc,gold,56,4.3
2008,cc,gold,112,6.7
2008,cc,gold,168,26.7
2008,cc,gold,224,51.4
2008,cc,gold,250,62.3
2008,cc,gold,300,85.4
2008,cc,hoff,0,12.8
2008,cc,hoff,56,19.1
2008,cc,hoff,112,28.7
2008,cc,hoff,168,53.2
2008,cc,hoff,224,84
2008,cc,hoff,250,98.6
2008,cc,hoff,300,126.3
2008,cc,hugg,0,9
2008,cc,hugg,56,13.2
2008,cc,hugg,112,20.2
2008,cc,hugg,168,62.4
2008,cc,hugg,224,105.4
2008,cc,hugg,250,126.4
2008,cc,hugg,300,165.9
2008,cc,klad,0,4.2
2008,cc,klad,56,10.9
2008,cc,klad,112,17
2008,cc,klad,168,27.3
2008,cc,klad,224,41.1
2008,cc,klad,250,48.1
2008,cc,klad,300,60.8
2008,cc,masa,0,4.7
2008,cc,masa,56,8.9
2008,cc,masa,112,15.1
2008,cc,masa,168,44.6
2008,cc,masa,224,82.3
2008,cc,masa,250,99.7
2008,cc,masa,300,132.5
2008,cc,rand,0,2.9
2008,cc,rand,56,5
2008,cc,rand,112,6.9
2008,cc,rand,168,16.6
2008,cc,rand,224,44.4
2008,cc,rand,250,57.1
2008,cc,rand,300,82
2008,cc,suth,0,3
2008,cc,suth,56,4.7
2008,cc,suth,112,6.3
2008,cc,suth,168,7.7
2008,cc,suth,224,26.2
2008,cc,suth,250,35.8
2008,cc,suth,300,55.2
2008,cs,gent,0,22.4
2008,cs,gent,56,25.6
2008,cs,gent,112,33.4
2008,cs,gent,168,47.1
2008,cs,gent,224,58.7
2008,cs,gent,250,64.9
2008,cs,gent,300,76.9
2008,cs,gilm,0,9.8
2008,cs,gilm,56,12.9
2008,cs,gilm,112,23
2008,cs,gilm,168,38
2008,cs,gilm,224,53.2
2008,cs,gilm,250,60.2
2008,cs,gilm,300,74
2008,cs,gold,0,2.8
2008,cs,gold,56,2.9
2008,cs,gold,112,4.4
2008,cs,gold,168,9.6
2008,cs,gold,224,15.3
2008,cs,gold,250,18
2008,cs,gold,300,23
2008,cs,hoff,0,14.1
2008,cs,hoff,56,13.1
2008,cs,hoff,112,14.3
2008,cs,hoff,168,16.2
2008,cs,hoff,224,18.3
2008,cs,hoff,250,19.3
2008,cs,hoff,300,21.4
2008,cs,hugg,0,7.6
2008,cs,hugg,56,9.5
2008,cs,hugg,112,13.8
2008,cs,hugg,168,25.7
2008,cs,hugg,224,37.4
2008,cs,hugg,250,42.8
2008,cs,hugg,300,58.4
2008,cs,klad,0,3.6
2008,cs,klad,56,4.9
2008,cs,klad,112,6.2
2008,cs,klad,168,9.4
2008,cs,klad,224,12.7
2008,cs,klad,250,14.2
2008,cs,klad,300,17.1
2008,cs,masa,0,9.5
2008,cs,masa,56,8.7
2008,cs,masa,112,15.4
2008,cs,masa,168,22.9
2008,cs,masa,224,30.4
2008,cs,masa,250,33.8
2008,cs,masa,300,39.4
2008,cs,rand,0,0.9
2008,cs,rand,56,0.9
2008,cs,rand,112,0.9
2008,cs,rand,168,2.2
2008,cs,rand,224,3.7
2008,cs,rand,250,4.4
2008,cs,rand,300,5.4
2008,cs,suth,0,1.6
2008,cs,suth,56,1.8
2008,cs,suth,112,2
2008,cs,suth,168,3
2008,cs,suth,224,6.1
2008,cs,suth,250,7.5
2008,cs,suth,300,10.2
2009,cc,gent,0,5.4
2009,cc,gent,56,11.2
2009,cc,gent,112,19.5
2009,cc,gent,168,44
2009,cc,gent,224,96.4
2009,cc,gent,250,120.7
2009,cc,gent,300,167.3
2009,cc,gilm,0,2.6
2009,cc,gilm,56,6.3
2009,cc,gilm,112,12.2
2009,cc,gilm,168,39.3
2009,cc,gilm,224,75
2009,cc,gilm,250,91.5
2009,cc,gilm,300,124.2
2009,cc,gold,0,0.4
2009,cc,gold,56,0.5
2009,cc,gold,112,2.3
2009,cc,gold,168,12.7
2009,cc,gold,224,25.4
2009,cc,gold,250,31.5
2009,cc,gold,300,43.5
2009,cc,hoff,0,7.1
2009,cc,hoff,56,9.7
2009,cc,hoff,112,14.1
2009,cc,hoff,168,34.9
2009,cc,hoff,224,73.7
2009,cc,hoff,250,91.3
2009,cc,hoff,300,126.1
2009,cc,hugg,0,4.8
2009,cc,hugg,56,6.7
2009,cc,hugg,112,10.2
2009,cc,hugg,168,44.4
2009,cc,hugg,224,99.7
2009,cc,hugg,250,128.3
2009,cc,hugg,300,182
2009,cc,klad,0,0.5
2009,cc,klad,56,0.8
2009,cc,klad,112,1.2
2009,cc,klad,168,5.7
2009,cc,klad,224,14
2009,cc,klad,250,17.5
2009,cc,klad,300,24.3
2009,cc,masa,0,1.1
2009,cc,masa,56,2
2009,cc,masa,112,4.1
2009,cc,masa,168,21.9
2009,cc,masa,224,57.7
2009,cc,masa,250,74.4
2009,cc,masa,300,107.2
2009,cc,rand,0,1.3
2009,cc,rand,56,2.1
2009,cc,rand,112,3
2009,cc,rand,168,11.7
2009,cc,rand,224,42.6
2009,cc,rand,250,58.2
2009,cc,rand,300,88.6
2009,cc,suth,0,0.9
2009,cc,suth,56,1.1
2009,cc,suth,112,1.3
2009,cc,suth,168,1.5
2009,cc,suth,224,7.2
2009,cc,suth,250,12.6
2009,cc,suth,300,23.6
2009,cs,gent,0,9.2
2009,cs,gent,56,12
2009,cs,gent,112,20.7
2009,cs,gent,168,42.2
2009,cs,gent,224,63
2009,cs,gent,250,71.8
2009,cs,gent,300,89.9
2009,cs,gilm,0,3.8
2009,cs,gilm,56,6.3
2009,cs,gilm,112,10.8
2009,cs,gilm,168,23.7
2009,cs,gilm,224,38
2009,cs,gilm,250,44.7
2009,cs,gilm,300,57.6
2009,cs,gold,0,0.9
2009,cs,gold,56,0.8
2009,cs,gold,112,1.1
2009,cs,gold,168,2.6
2009,cs,gold,224,4.4
2009,cs,gold,250,5.4
2009,cs,gold,300,8.1
2009,cs,hoff,0,8.6
2009,cs,hoff,56,8.6
2009,cs,hoff,112,9.7
2009,cs,hoff,168,9.6
2009,cs,hoff,224,11.6
2009,cs,hoff,250,12.8
2009,cs,hoff,300,14.9
2009,cs,hugg,0,5.6
2009,cs,hugg,56,6.9
2009,cs,hugg,112,8.3
2009,cs,hugg,168,14.7
2009,cs,hugg,224,35.7
2009,cs,hugg,250,43.3
2009,cs,hugg,300,60.2
2009,cs,klad,0,0.3
2009,cs,klad,56,0.4
2009,cs,klad,112,3
2009,cs,klad,168,5.7
2009,cs,klad,224,8.5
2009,cs,klad,250,9.8
2009,cs,klad,300,12.2
2009,cs,masa,0,3.6
2009,cs,masa,56,2.2
2009,cs,masa,112,2.2
2009,cs,masa,168,10.2
2009,cs,masa,224,19.6
2009,cs,masa,250,23.9
2009,cs,masa,300,32.5
2009,cs,rand,0,0.9
2009,cs,rand,56,0.9
2009,cs,rand,112,1.2
2009,cs,rand,168,5.4
2009,cs,rand,224,9.7
2009,cs,rand,250,11.9
2009,cs,rand,300,15.3
2009,cs,suth,0,1.1
2009,cs,suth,56,1
2009,cs,suth,112,1.1
2009,cs,suth,168,1.1
2009,cs,suth,224,2.5
2009,cs,suth,250,3.7
2009,cs,suth,300,6
2010,cc,gent,0,6.7
2010,cc,gent,56,12.8
2010,cc,gent,112,20.6
2010,cc,gent,168,40.4
2010,cc,gent,224,72.4
2010,cc,gent,250,87.2
2010,cc,gent,300,115.8
2010,cc,gilm,0,3.3
2010,cc,gilm,56,9.8
2010,cc,gilm,112,19.5
2010,cc,gilm,168,47.1
2010,cc,gilm,224,92.3
2010,cc,gilm,250,113.4
2010,cc,gilm,300,155.7
2010,cc,gold,0,0.6
2010,cc,gold,56,1
2010,cc,gold,112,1.4
2010,cc,gold,168,7.7
2010,cc,gold,224,16.3
2010,cc,gold,250,20.5
2010,cc,gold,300,28.3
2010,cc,hoff,0,4
2010,cc,hoff,56,12.6
2010,cc,hoff,112,20
2010,cc,hoff,168,38.2
2010,cc,hoff,224,66.7
2010,cc,hoff,250,80.4
2010,cc,hoff,300,110.7
2010,cc,hugg,0,8.6
2010,cc,hugg,56,12.2
2010,cc,hugg,112,17.7
2010,cc,hugg,168,40
2010,cc,hugg,224,108.7
2010,cc,hugg,250,139.9
2010,cc,hugg,300,198.3
2010,cc,klad,0,2.7
2010,cc,klad,56,6.4
2010,cc,klad,112,8.5
2010,cc,klad,168,11.8
2010,cc,klad,224,21.4
2010,cc,klad,250,25.9
2010,cc,klad,300,34.9
2010,cc,masa,0,1.4
2010,cc,masa,56,5.6
2010,cc,masa,112,12
2010,cc,masa,168,33.4
2010,cc,masa,224,68.6
2010,cc,masa,250,85.2
2010,cc,masa,300,118.1
2010,cc,rand,0,2.8
2010,cc,rand,56,5.1
2010,cc,rand,112,7.7
2010,cc,rand,168,17.1
2010,cc,rand,224,57.1
2010,cc,rand,250,78.3
2010,cc,rand,300,122.4
2010,cc,suth,0,1.6
2010,cc,suth,56,2.5
2010,cc,suth,112,4.6
2010,cc,suth,168,7.2
2010,cc,suth,224,17.1
2010,cc,suth,250,30.1
2010,cc,suth,300,56.5
2010,cs,gent,0,9.8
2010,cs,gent,56,13.8
2010,cs,gent,112,19.7
2010,cs,gent,168,32
2010,cs,gent,224,44
2010,cs,gent,250,49.2
2010,cs,gent,300,59.6
2010,cs,gilm,0,6
2010,cs,gilm,56,11.5
2010,cs,gilm,112,21.5
2010,cs,gilm,168,39.4
2010,cs,gilm,224,57.7
2010,cs,gilm,250,66.3
2010,cs,gilm,300,83.6
2010,cs,gold,0,0.8
2010,cs,gold,56,1
2010,cs,gold,112,2
2010,cs,gold,168,3.5
2010,cs,gold,224,5.1
2010,cs,gold,250,5.8
2010,cs,gold,300,7.5
2010,cs,hoff,0,8
2010,cs,hoff,56,3.4
2010,cs,hoff,112,4.7
2010,cs,hoff,168,6.8
2010,cs,hoff,224,8.7
2010,cs,hoff,250,9.7
2010,cs,hoff,300,11.8
2010,cs,hugg,0,10.7
2010,cs,hugg,56,12.7
2010,cs,hugg,112,14.2
2010,cs,hugg,168,36.6
2010,cs,hugg,224,62
2010,cs,hugg,250,76.6
2010,cs,hugg,300,104
2010,cs,klad,0,3.6
2010,cs,klad,56,3.6
2010,cs,klad,112,2.3
2010,cs,klad,168,7.5
2010,cs,klad,224,12.7
2010,cs,klad,250,15.2
2010,cs,klad,300,20.1
2010,cs,masa,0,3.4
2010,cs,masa,56,4.8
2010,cs,masa,112,12.2
2010,cs,masa,168,19.8
2010,cs,masa,224,27.1
2010,cs,masa,250,30.7
2010,cs,masa,300,37.8
2010,cs,rand,0,2.3
2010,cs,rand,56,2.5
2010,cs,rand,112,3.2
2010,cs,rand,168,11.6
2010,cs,rand,224,21
2010,cs,rand,250,25.3
2010,cs,rand,300,33.3
2010,cs,suth,0,2
2010,cs,suth,56,2.9
2010,cs,suth,112,4.7
2010,cs,suth,168,6.9
2010,cs,suth,224,10.5
2010,cs,suth,250,12.6
2010,cs,suth,300,16.7
2011,cc,gent,0,13.3
2011,cc,gent,56,23.5
2011,cc,gent,112,35.3
2011,cc,gent,168,62.2
2011,cc,gent,224,103.4
2011,cc,gent,250,122.7
2011,cc,gent,300,159.4
2011,cc,gilm,0,5.4
2011,cc,gilm,56,9.8
2011,cc,gilm,112,15.3
2011,cc,gilm,168,31.5
2011,cc,gilm,224,53
2011,cc,gilm,250,63
2011,cc,gilm,300,82.3
2011,cc,gold,0,4.1
2011,cc,gold,56,6
2011,cc,gold,112,10
2011,cc,gold,168,32.4
2011,cc,gold,224,57
2011,cc,gold,250,69.2
2011,cc,gold,300,93.4
2011,cc,hoff,0,16.6
2011,cc,hoff,56,24
2011,cc,hoff,112,32.5
2011,cc,hoff,168,55.6
2011,cc,hoff,224,111.1
2011,cc,hoff,250,136.7
2011,cc,hoff,300,182.5
2011,cc,hugg,0,10.5
2011,cc,hugg,56,14.8
2011,cc,hugg,112,20.1
2011,cc,hugg,168,30.8
2011,cc,hugg,224,60
2011,cc,hugg,250,72.3
2011,cc,hugg,300,95.2
2011,cc,klad,0,5.5
2011,cc,klad,56,8.6
2011,cc,klad,112,10.4
2011,cc,klad,168,15.7
2011,cc,klad,224,38.9
2011,cc,klad,250,50.5
2011,cc,klad,300,73.4
2011,cc,masa,0,1.6
2011,cc,masa,56,3.3
2011,cc,masa,112,9.3
2011,cc,masa,168,40.2
2011,cc,masa,224,73.1
2011,cc,masa,250,87.5
2011,cc,masa,300,115.9
2011,cc,rand,0,5.5
2011,cc,rand,56,8.3
2011,cc,rand,112,12
2011,cc,rand,168,19.6
2011,cc,rand,224,41
2011,cc,rand,250,52
2011,cc,rand,300,75.3
2011,cc,suth,0,0.9
2011,cc,suth,56,1.4
2011,cc,suth,112,2.1
2011,cc,suth,168,2.8
2011,cc,suth,224,3.2
2011,cc,suth,250,6.1
2011,cc,suth,300,14
2011,cs,gent,0,21.3
2011,cs,gent,56,25.7
2011,cs,gent,112,33.8
2011,cs,gent,168,48
2011,cs,gent,224,64.9
2011,cs,gent,250,71.7
2011,cs,gent,300,85.6
2011,cs,gilm,0,5.9
2011,cs,gilm,56,7.4
2011,cs,gilm,112,11.8
2011,cs,gilm,168,18.3
2011,cs,gilm,224,24.1
2011,cs,gilm,250,26.8
2011,cs,gilm,300,31.9
2011,cs,gold,0,2.6
2011,cs,gold,56,2.8
2011,cs,gold,112,5
2011,cs,gold,168,9.7
2011,cs,gold,224,13.4
2011,cs,gold,250,15.1
2011,cs,gold,300,19.1
2011,cs,hoff,0,15.2
2011,cs,hoff,56,15.7
2011,cs,hoff,112,20.4
2011,cs,hoff,168,28.9
2011,cs,hoff,224,38.7
2011,cs,hoff,250,43.4
2011,cs,hoff,300,52.9
2011,cs,hugg,0,11.9
2011,cs,hugg,56,12.4
2011,cs,hugg,112,13.5
2011,cs,hugg,168,17.7
2011,cs,hugg,224,20.5
2011,cs,hugg,250,22.3
2011,cs,hugg,300,24.8
2011,cs,klad,0,7.9
2011,cs,klad,56,9.4
2011,cs,klad,112,12.1
2011,cs,klad,168,23.8
2011,cs,klad,224,35.9
2011,cs,klad,250,41.7
2011,cs,klad,300,53.8
2011,cs,masa,0,3.6
2011,cs,masa,56,4.9
2011,cs,masa,112,10.3
2011,cs,masa,168,20
2011,cs,masa,224,29
2011,cs,masa,250,33.2
2011,cs,masa,300,39.8
2011,cs,rand,0,3
2011,cs,rand,56,3.3
2011,cs,rand,112,4.1
2011,cs,rand,168,4.9
2011,cs,rand,224,5.3
2011,cs,rand,250,5.6
2011,cs,rand,300,6.1
2011,cs,suth,0,0.3
2011,cs,suth,56,0.3
2011,cs,suth,112,0.3
2011,cs,suth,168,0.3
2011,cs,suth,224,0.4
2011,cs,suth,250,0.4
2011,cs,suth,300,0.4
2012,cc,gent,0,7.6
2012,cc,gent,56,11.7
2012,cc,gent,112,13.2
2012,cc,gent,168,20.7
2012,cc,gent,224,39.1
2012,cc,gent,250,47.6
2012,cc,gent,300,65.1
2012,cc,gilm,0,5.1
2012,cc,gilm,56,8.1
2012,cc,gilm,112,12
2012,cc,gilm,168,34.7
2012,cc,gilm,224,59.7
2012,cc,gilm,250,71.4
2012,cc,gilm,300,94.2
2012,cc,gold,0,1.2
2012,cc,gold,56,1.8
2012,cc,gold,112,6
2012,cc,gold,168,16.2
2012,cc,gold,224,27.5
2012,cc,gold,250,32.8
2012,cc,gold,300,43.5
2012,cc,hugg,0,6.6
2012,cc,hugg,56,10.2
2012,cc,hugg,112,14.4
2012,cc,hugg,168,30.7
2012,cc,hugg,224,66.6
2012,cc,hugg,250,82.9
2012,cc,hugg,300,115.6
2012,cc,klad,0,0.7
2012,cc,klad,56,1.3
2012,cc,klad,112,2
2012,cc,klad,168,3.2
2012,cc,klad,224,8
2012,cc,klad,250,10.4
2012,cc,klad,300,14.9
2012,cc,masa,0,1.7
2012,cc,masa,56,2.3
2012,cc,masa,112,7.9
2012,cc,masa,168,37.8
2012,cc,masa,224,64.6
2012,cc,masa,250,76.5
2012,cc,masa,300,100.4
2012,cc,rand,0,1.6
2012,cc,rand,56,2.7
2012,cc,rand,112,4
2012,cc,rand,168,9
2012,cc,rand,224,25.4
2012,cc,rand,250,33.8
2012,cc,rand,300,50.4
2012,cc,suth,0,0.4
2012,cc,suth,56,0.7
2012,cc,suth,112,1.1
2012,cc,suth,168,1.3
2012,cc,suth,224,2.6
2012,cc,suth,250,4.5
2012,cc,suth,300,9.2
2012,cs,gent,0,10.4
2012,cs,gent,56,11.2
2012,cs,gent,112,12.1
2012,cs,gent,168,15.2
2012,cs,gent,224,20.2
2012,cs,gent,250,22.2
2012,cs,gent,300,26.3
2012,cs,gilm,0,4.7
2012,cs,gilm,56,5.4
2012,cs,gilm,112,7.4
2012,cs,gilm,168,13.1
2012,cs,gilm,224,19.8
2012,cs,gilm,250,23.6
2012,cs,gilm,300,30.9
2012,cs,gold,0,1.4
2012,cs,gold,56,1.7
2012,cs,gold,112,4.2
2012,cs,gold,168,6.3
2012,cs,gold,224,8.4
2012,cs,gold,250,9.3
2012,cs,gold,300,11.6
2012,cs,hugg,0,7.9
2012,cs,hugg,56,8.4
2012,cs,hugg,112,10.8
2012,cs,hugg,168,17.4
2012,cs,hugg,224,23.4
2012,cs,hugg,250,26.6
2012,cs,hugg,300,32
2012,cs,klad,0,0.7
2012,cs,klad,56,0.9
2012,cs,klad,112,1.2
2012,cs,klad,168,2.4
2012,cs,klad,224,3.5
2012,cs,klad,250,4
2012,cs,klad,300,5
2012,cs,masa,0,3
2012,cs,masa,56,3.7
2012,cs,masa,112,5
2012,cs,masa,168,11.5
2012,cs,masa,224,17.7
2012,cs,masa,250,20.7
2012,cs,masa,300,27.2
2012,cs,rand,0,1
2012,cs,rand,56,2.3
2012,cs,rand,112,2.6
2012,cs,rand,168,4.5
2012,cs,rand,224,6.6
2012,cs,rand,250,7.4
2012,cs,rand,300,9.4
2012,cs,suth,0,0.1
2012,cs,suth,56,0.2
2012,cs,suth,112,0.2
2012,cs,suth,168,0.2
2012,cs,suth,224,0.2
2012,cs,suth,250,0.2
2012,cs,suth,300,0.4
2013,cc,gent,0,13.2
2013,cc,gent,56,25.4
2013,cc,gent,112,38.5
2013,cc,gent,168,62.2
2013,cc,gent,224,102.1
2013,cc,gent,250,119.8
2013,cc,gent,300,158.7
2013,cc,gilm,0,9.4
2013,cc,gilm,56,16.5
2013,cc,gilm,112,23
2013,cc,gilm,168,55.9
2013,cc,gilm,224,96.1
2013,cc,gilm,250,114.9
2013,cc,gilm,300,151.5
2013,cc,gold,0,4.4
2013,cc,gold,56,6.5
2013,cc,gold,112,24.3
2013,cc,gold,168,50.3
2013,cc,gold,224,79.9
2013,cc,gold,250,93
2013,cc,gold,300,119.3
2013,cc,hoff,0,12.4
2013,cc,hoff,56,21.4
2013,cc,hoff,112,30.7
2013,cc,hoff,168,69.4
2013,cc,hoff,224,112
2013,cc,hoff,250,132.3
2013,cc,hoff,300,172.4
2013,cc,hugg,0,10.6
2013,cc,hugg,56,15.8
2013,cc,hugg,112,25.3
2013,cc,hugg,168,74.6
2013,cc,hugg,224,127.9
2013,cc,hugg,250,153.5
2013,cc,hugg,300,200.4
2013,cc,klad,0,1.8
2013,cc,klad,56,3.4
2013,cc,klad,112,5.4
2013,cc,klad,168,12.6
2013,cc,klad,224,24.2
2013,cc,klad,250,29.6
2013,cc,klad,300,39.9
2013,cc,masa,0,3.7
2013,cc,masa,56,6.8
2013,cc,masa,112,13.3
2013,cc,masa,168,55
2013,cc,masa,224,94.3
