site_id,year,rotation,term2,estimate
hugg,2005,cs,xs,125.59235157407733
hugg,2019,cc,xs,105.14238824399007
hugg,2009,cs,xs,147.3827458552118
hugg,2015,cc,xs,125.6997464353992
hugg,2005,cc,xs,121.41808472012346
hugg,2000,cc,xs,93.52382765157927
hugg,2015,cs,xs,118.09407601289523
hugg,2000,cs,xs,109.55042895912288
klad,2005,cs,xs,98.89133226024745
klad,2001,cc,xs,118.98627520417632
klad,2001,cs,xs,100.04113591769844
klad,2009,cc,xs,119.37202703442914
klad,2016,cc,xs,85.44847200108464
klad,2006,cs,xs,99.95812823378346
klad,2015,cc,xs,96.26265205090212
klad,2019,cc,xs,120.17690778187337
klad,2013,cc,xs,120.55997892335529
klad,2015,cs,xs,99.73663517848753
klad,2016,cs,xs,100.13777628421666
klad,2019,cs,xs,103.80208499042438
klad,2014,cc,xs,116.04878858144171
klad,2003,cs,xs,100.36523718273986
klad,2009,cs,xs,99.909323719066
klad,2014,cs,xs,102.00662753060098
klad,2013,cs,xs,98.38459897076812
klad,2005,cc,xs,116.83740131287725
klad,2003,cc,xs,113.07434247935286
klad,2000,cc,xs,117.80410720573533
klad,2018,cc,xs,115.83385405304209
klad,2007,cs,xs,106.26461110125437
klad,2006,cc,xs,113.84572140802106
klad,2000,cs,xs,102.04320369386268
klad,2002,cs,xs,110.17963929928844
klad,2002,cc,xs,109.95569926371034
klad,2007,cc,xs,98.74937669342908
klad,2018,cs,xs,117.80959737915074
klad,2010,cc,xs,125.22811767256255
klad,2010,cs,xs,136.7911178816466
klad,2012,cs,xs,147.92010541116895
klad,2011,cc,xs,155.4851457057448
klad,2012,cc,xs,136.03717208485693
klad,2004,cc,xs,139.6410480993255
klad,2011,cs,xs,133.3802212881431
klad,2008,cc,xs,162.97962745404334
klad,2017,cs,xs,104.76811016823905
klad,2017,cc,xs,107.36593950822568
klad,2004,cs,xs,142.06461311705038
klad,2008,cs,xs,133.19699150230977
masa,2001,cc,xs,101.07220630716623
masa,2004,cc,xs,138.82965849449982
masa,2009,cc,xs,96.61213859461654
masa,2019,cc,xs,90.53707843176622
masa,2014,cc,xs,129.86786378170027
masa,2000,cc,xs,108.46224035555647
masa,2008,cc,xs,133.5312862223439
masa,2019,cs,xs,100.51465728513317
masa,2000,cs,xs,79.32532824558258
masa,2004,cs,xs,131.00975985055925
masa,2008,cs,xs,123.99861212016393
masa,2009,cs,xs,120.85094712020397
masa,2003,cc,xs,87.54242470055212
masa,2001,cs,xs,98.35904358172776
masa,2014,cs,xs,116.3215846073571
masa,2010,cc,xs,129.30879569374727
masa,2017,cc,xs,115.93012418654557
masa,2006,cc,xs,87.68555764029746
masa,2013,cc,xs,129.57404414637415
masa,2011,cc,xs,85.78796064656217
masa,2016,cc,xs,119.667785107959
masa,2010,cs,xs,99.28188350949067
masa,2017,cs,xs,111.51917705893159
masa,2013,cs,xs,114.25321803488227
masa,2018,cc,xs,98.40557973421008
masa,2011,cs,xs,114.94604796643611
masa,2016,cs,xs,103.81902928516615
masa,2003,cs,xs,133.3799866955362
masa,2015,cc,xs,114.99397192666424
masa,2018,cs,xs,115.35702412960502
masa,2007,cc,xs,132.89728656512386
masa,2007,cs,xs,142.6237386253024
masa,2006,cs,xs,112.39852575611015
masa,2012,cs,xs,103.44295487585282
masa,2002,cc,xs,115.5015385018933
masa,2012,cc,xs,109.36195986713298
masa,2015,cs,xs,113.23518180825447
masa,2002,cs,xs,114.94944950618174
masa,2005,cc,xs,138.74591361099775
masa,2005,cs,xs,161.1797045540002
rand,2001,cs,xs,56.58149319196553
rand,2001,cc,xs,69.95733332452268
rand,2013,cs,xs,101.36310781210457
rand,2004,cc,xs,119.40797648336894
rand,2013,cc,xs,96.91581940750463
rand,2010,cs,xs,105.33763453278836
rand,2010,cc,xs,126.70958275317906
rand,2018,cc,xs,103.78875698259353
rand,2002,cc,xs,79.07891131484043
rand,2018,cs,xs,111.22523792177516
rand,2019,cc,xs,102.56036867358928
rand,2019,cs,xs,113.22886240928446
rand,2000,cc,xs,81.35927771762042
rand,2017,cs,xs,100.7082965831844
rand,2004,cs,xs,113.751577611211
rand,2000,cs,xs,98.86582186139984
rand,2003,cc,xs,95.71039635811353
rand,2006,cs,xs,110.20750035000594
rand,2011,cs,xs,101.81228140696041
rand,2003,cs,xs,123.20491822859067
rand,2011,cc,xs,97.68651679282858
rand,2009,cc,xs,129.65812842979892
rand,2009,cs,xs,112.28510425056896
rand,2006,cc,xs,115.79726924812465
rand,2002,cs,xs,98.7788864172707
rand,2008,cc,xs,102.52226336059715
rand,2014,cc,xs,138.45249036140552
rand,2017,cc,xs,96.01365366965689
rand,2014,cs,xs,133.5719983169333
rand,2016,cs,xs,103.14158838298036
rand,2015,cs,xs,107.846849805613
rand,2015,cc,xs,136.2391520639301
rand,2005,cc,xs,118.40982151789186
rand,2008,cs,xs,112.97897859845776
rand,2016,cc,xs,106.25606781557318
rand,2012,cc,xs,106.60068956662204
rand,2012,cs,xs,120.75312269214353
rand,2007,cs,xs,133.3359129205997
rand,2007,cc,xs,139.46078473051853
rand,2005,cs,xs,100.99402043226269
suth,2012,cc,xs,77.04140870276528
suth,2012,cs,xs,99.87496408651964
suth,2001,cc,xs,103.71795534420013
suth,2001,cs,xs,100.71965072318781
suth,2006,cc,xs,112.99717193933691
suth,2006,cs,xs,107.8303069836295
suth,2007,cs,xs,163.84713126680484
suth,2007,cc,xs,156.12784785110065
suth,2014,cc,xs,153.38751067383265
suth,2014,cs,xs,141.1787189250861
suth,2003,cc,xs,151.05693456654794
suth,2003,cs,xs,165.5410970697817
suth,2002,cs,xs,154.5311548271516
suth,2002,cc,xs,162.77268390234178
suth,2015,cc,xs,158.02469440495926
suth,2015,cs,xs,150.79459087631705
suth,2000,cc,xs,159.30372905915306
suth,2000,cs,xs,143.06707814242196
suth,2016,cc,xs,144.62350868122937
suth,2016,cs,xs,158.5609185383784
suth,2018,cc,xs,152.64469709122096
suth,2018,cs,xs,155.7828269851551
suth,2005,cc,xs,167.27510088984357
suth,2005,cs,xs,122.51912968036511
suth,2019,cc,xs,144.8203983199375
suth,2019,cs,xs,170.66739074017244
suth,2013,cc,xs,150.378698660549
suth,2013,cs,xs,169.96295797472726
suth,2011,cc,xs,150.294328326603
suth,2011,cs,xs,179.40471543776633
suth,2010,cc,xs,189.2803888003362
suth,2010,cs,xs,175.6053185406389
suth,2008,cc,xs,171.15643682419258
suth,2008,cs,xs,171.18984074504831
suth,2004,cc,xs,176.48122108155468
suth,2004,cs,xs,181.42893294734787
suth,2017,cs,xs,174.3214776301982
suth,2017,cc,xs,163.88590305460244
suth,2009,cs,xs,208.56816733279157
suth,2009,cc,xs,196.3797040887082
gent,2012,cc,xs,-41.99666241172183
gent,2012,cs,xs,-41.99666241172183
gent,2009,cc,xs,-41.99666241172183
gent,2009,cs,xs,-41.99666241172183
gent,2005,cc,xs,-41.99666241172183
gent,2001,cs,xs,-41.99666241172183
gent,2001,cc,xs,-41.99666241172183
gent,2019,cc,xs,-41.99666241172183
gent,2019,cs,xs,-41.99666241172183
gent,2016,cc,xs,-41.99666241172183
gent,2007,cc,xs,-41.99666241172183
gent,2010,cc,xs,-41.99666241172183
gent,2014,cs,xs,-41.99666241172183
gent,2010,cs,xs,-41.99666241172183
gent,2014,cc,xs,-41.99666241172183
gent,2013,cs,xs,-41.99666241172183
gent,2016,cs,xs,-41.99666241172183
gent,2005,cs,xs,-41.99666241172183
gent,2015,cc,xs,-41.99666241172183
gent,2013,cc,xs,-41.99666241172183
gent,2015,cs,xs,-41.99666241172183
gent,2018,cc,xs,-41.99666241172183
gent,2006,cc,xs,-41.99666241172183
gent,2003,cc,xs,-41.99666241172183
gent,2006,cs,xs,-41.99666241172183
gent,2011,cs,xs,-41.99666241172183
gent,2002,cc,xs,-41.99666241172183
gent,2004,cc,xs,-41.99666241172183
gent,2002,cs,xs,-41.99666241172183
gent,2007,cs,xs,-41.99666241172183
gent,2000,cs,xs,-41.99666241172183
gent,2000,cc,xs,-41.99666241172183
gent,2018,cs,xs,-41.99666241172183
gent,2004,cs,xs,-41.99666241172183
gent,2008,cc,xs,-41.99666241172183
gent,2003,cs,xs,-41.99666241172183
gent,2008,cs,xs,-41.99666241172183
gent,2011,cc,xs,-41.99666241172183
gent,2017,cs,xs,-41.99666241172183
gent,2017,cc,xs,-41.99666241172183
gilm,2001,cc,xs,-41.99666241172183
gilm,2001,cs,xs,-41.99666241172183
gilm,2011,cc,xs,-41.99666241172183
gilm,2013,cc,xs,-41.99666241172183
gilm,2011,cs,xs,-41.99666241172183
gilm,2014,cs,xs,-41.99666241172183
gilm,2013,cs,xs,-41.99666241172183
gilm,2007,cs,xs,-41.99666241172183
gilm,2007,cc,xs,-41.99666241172183
gilm,2014,cc,xs,-41.99666241172183
gilm,2000,cs,xs,-41.99666241172183
gilm,2018,cc,xs,-41.99666241172183
gilm,2018,cs,xs,-41.99666241172183
gilm,2010,cc,xs,-41.99666241172183
gilm,2000,cc,xs,-41.99666241172183
gilm,2006,cs,xs,-41.99666241172183
gilm,2006,cc,xs,-41.99666241172183
gilm,2019,cc,xs,-41.99666241172183
gilm,2019,cs,xs,-41.99666241172183
gilm,2010,cs,xs,-41.99666241172183
gilm,2008,cs,xs,-41.99666241172183
gilm,2016,cs,xs,-41.99666241172183
gilm,2002,cc,xs,-41.99666241172183
gilm,2012,cs,xs,-41.99666241172183
gilm,2012,cc,xs,-41.99666241172183
gilm,2015,cc,xs,-41.99666241172183
gilm,2016,cc,xs,-41.99666241172183
gilm,2002,cs,xs,-41.99666241172183
gilm,2015,cs,xs,-41.99666241172183
gilm,2008,cc,xs,-41.99666241172183
gilm,2005,cc,xs,-41.99666241172183
gilm,2005,cs,xs,-41.99666241172183
gilm,2003,cs,xs,-41.99666241172183
gilm,2003,cc,xs,-41.99666241172183
gilm,2004,cs,xs,-41.99666241172183
gilm,2004,cc,xs,-41.99666241172183
gilm,2009,cs,xs,-41.99666241172183
gilm,2009,cc,xs,-41.99666241172183
gilm,2017,cs,xs,-41.99666241172183
gilm,2017,cc,xs,-41.99666241172183
gold,2012,cs,xs,-41.99666241172183
gold,2018,cc,xs,-41.99666241172183
gold,2018,cs,xs,-41.99666241172183
gold,2014,cs,xs,-41.99666241172183
gold,2012,cc,xs,-41.99666241172183
gold,2000,cc,xs,-41.99666241172183
gold,2014,cc,xs,-41.99666241172183
gold,2008,cc,xs,-41.99666241172183
gold,2004,cc,xs,-41.99666241172183
gold,2019,cc,xs,-41.99666241172183
gold,2019,cs,xs,-41.99666241172183
gold,2000,cs,xs,-41.99666241172183
gold,2015,cc,xs,-41.99666241172183
gold,2008,cs,xs,-41.99666241172183
gold,2010,cs,xs,-41.99666241172183
gold,2011,cs,xs,-41.99666241172183
gold,2010,cc,xs,-41.99666241172183
gold,2013,cs,xs,-41.99666241172183
gold,2011,cc,xs,-41.99666241172183
gold,2004,cs,xs,-41.99666241172183
gold,2009,cs,xs,-41.99666241172183
gold,2002,cc,xs,-41.99666241172183
gold,2016,cc,xs,-41.99666241172183
gold,2013,cc,xs,-41.99666241172183
gold,2003,cs,xs,-41.99666241172183
gold,2009,cc,xs,-41.99666241172183
gold,2016,cs,xs,-41.99666241172183
gold,2015,cs,xs,-41.99666241172183
gold,2002,cs,xs,-41.99666241172183
gold,2006,cc,xs,-41.99666241172183
gold,2005,cc,xs,-41.99666241172183
gold,2003,cc,xs,-41.99666241172183
gold,2006,cs,xs,-41.99666241172183
gold,2017,cs,xs,-41.99666241172183
gold,2017,cc,xs,-41.99666241172183
gold,2005,cs,xs,-41.99666241172183
gold,2001,cs,xs,-41.99666241172183
gold,2001,cc,xs,-41.99666241172183
gold,2007,cs,xs,-41.99666241172183
gold,2007,cc,xs,-41.99666241172183
hoff,2005,cs,xs,-41.99666241172183
hoff,2005,cc,xs,-41.99666241172183
hoff,2007,cs,xs,-41.99666241172183
hoff,2002,cs,xs,-41.99666241172183
hoff,2003,cc,xs,-41.99666241172183
hoff,2019,cs,xs,-41.99666241172183
hoff,2002,cc,xs,-41.99666241172183
hoff,2016,cc,xs,-41.99666241172183
hoff,2010,cs,xs,-41.99666241172183
hoff,2016,cs,xs,-41.99666241172183
hoff,2013,cc,xs,-41.99666241172183
hoff,2013,cs,xs,-41.99666241172183
hoff,2003,cs,xs,-41.99666241172183
hoff,2019,cc,xs,-41.99666241172183
hoff,2007,cc,xs,-41.99666241172183
hoff,2011,cs,xs,-41.99666241172183
hoff,2010,cc,xs,-41.99666241172183
hoff,2001,cs,xs,-41.99666241172183
hoff,2006,cs,xs,-41.99666241172183
hoff,2014,cc,xs,-41.99666241172183
hoff,2018,cc,xs,-41.99666241172183
hoff,2015,cs,xs,-41.99666241172183
hoff,2015,cc,xs,-41.99666241172183
hoff,2006,cc,xs,-41.99666241172183
hoff,2001,cc,xs,-41.99666241172183
hoff,2018,cs,xs,-41.99666241172183
hoff,2014,cs,xs,-41.99666241172183
hoff,2017,cc,xs,-41.99666241172183
hoff,2000,cc,xs,-41.99666241172183
hoff,2000,cs,xs,-41.99666241172183
hoff,2009,cs,xs,-41.99666241172183
hoff,2011,cc,xs,-41.99666241172183
hoff,2017,cs,xs,-41.99666241172183
hoff,2004,cs,xs,-41.99666241172183
hoff,2009,cc,xs,-41.99666241172183
hoff,2008,cs,xs,-41.99666241172183
hoff,2008,cc,xs,-41.99666241172183
hoff,2004,cc,xs,-41.99666241172183
hugg,2004,cs,xs,-41.99666241172183
hugg,2004,cc,xs,-41.99666241172183
hugg,2006,cc,xs,-41.99666241172183
hugg,2012,cs,xs,-41.99666241172183
hugg,2012,cc,xs,-41.99666241172183
hugg,2006,cs,xs,-41.99666241172183
hugg,2007,cc,xs,-41.99666241172183
hugg,2007,cs,xs,-41.99666241172183
hugg,2014,cc,xs,-41.99666241172183
hugg,2013,cs,xs,-41.99666241172183
hugg,2014,cs,xs,-41.99666241172183
hugg,2003,cs,xs,-41.99666241172183
hugg,2013,cc,xs,-41.99666241172183
hugg,2017,cc,xs,-41.99666241172183
hugg,2017,cs,xs,-41.99666241172183
hugg,2003,cc,xs,-41.99666241172183
hugg,2010,cc,xs,-41.99666241172183
hugg,2016,cs,xs,-41.99666241172183
hugg,2008,cs,xs,-41.99666241172183
hugg,2008,cc,xs,-41.99666241172183
hugg,2016,cc,xs,-41.99666241172183
hugg,2019,cs,xs,-41.99666241172183
hugg,2010,cs,xs,-41.99666241172183
hugg,2002,cc,xs,-41.99666241172183
hugg,2018,cc,xs,-41.99666241172183
hugg,2002,cs,xs,-41.99666241172183
hugg,2018,cs,xs,-41.99666241172183
hugg,2001,cs,xs,-41.99666241172183
hugg,2011,cs,xs,-41.99666241172183
hugg,2011,cc,xs,-41.99666241172183
hugg,2001,cc,xs,-41.99666241172183
hugg,2009,cc,xs,-41.99666241172183
hugg,2005,cs,xs,-41.99666241172183
hugg,2019,cc,xs,-41.99666241172183
hugg,2009,cs,xs,-41.99666241172183
hugg,2015,cc,xs,-41.99666241172183
hugg,2005,cc,xs,-41.99666241172183
hugg,2000,cc,xs,-41.99666241172183
hugg,2015,cs,xs,-41.99666241172183
hugg,2000,cs,xs,-41.99666241172183
klad,2005,cs,xs,-41.99666241172183
klad,2001,cc,xs,-41.99666241172183
klad,2001,cs,xs,-41.99666241172183
klad,2009,cc,xs,-41.99666241172183
klad,2016,cc,xs,-41.99666241172183
klad,2006,cs,xs,-41.99666241172183
klad,2015,cc,xs,-41.99666241172183
klad,2019,cc,xs,-41.99666241172183
klad,2013,cc,xs,-41.99666241172183
klad,2015,cs,xs,-41.99666241172183
klad,2016,cs,xs,-41.99666241172183
klad,2019,cs,xs,-41.99666241172183
klad,2014,cc,xs,-41.99666241172183
klad,2003,cs,xs,-41.99666241172183
klad,2009,cs,xs,-41.99666241172183
klad,2014,cs,xs,-41.99666241172183
klad,2013,cs,xs,-41.99666241172183
klad,2005,cc,xs,-41.99666241172183
klad,2003,cc,xs,-41.99666241172183
klad,2000,cc,xs,-41.99666241172183
klad,2018,cc,xs,-41.99666241172183
klad,2007,cs,xs,-41.99666241172183
klad,2006,cc,xs,-41.99666241172183
klad,2000,cs,xs,-41.99666241172183
klad,2002,cs,xs,-41.99666241172183
klad,2002,cc,xs,-41.99666241172183
klad,2007,cc,xs,-41.99666241172183
klad,2018,cs,xs,-41.99666241172183
klad,2010,cc,xs,-41.99666241172183
klad,2010,cs,xs,-41.99666241172183
klad,2012,cs,xs,-41.99666241172183
klad,2011,cc,xs,-41.99666241172183
klad,2012,cc,xs,-41.99666241172183
klad,2004,cc,xs,-41.99666241172183
klad,2011,cs,xs,-41.99666241172183
klad,2008,cc,xs,-41.99666241172183
klad,2017,cs,xs,-41.99666241172183
klad,2017,cc,xs,-41.99666241172183
klad,2004,cs,xs,-41.99666241172183
klad,2008,cs,xs,-41.99666241172183
masa,2001,cc,xs,-41.99666241172183
masa,2004,cc,xs,-41.99666241172183
masa,2009,cc,xs,-41.99666241172183
masa,2019,cc,xs,-41.99666241172183
masa,2014,cc,xs,-41.99666241172183
masa,2000,cc,xs,-41.99666241172183
masa,2008,cc,xs,-41.99666241172183
masa,2019,cs,xs,-41.99666241172183
masa,2000,cs,xs,-41.99666241172183
masa,2004,cs,xs,-41.99666241172183
masa,2008,cs,xs,-41.99666241172183
masa,2009,cs,xs,-41.99666241172183
masa,2003,cc,xs,-41.99666241172183
masa,2001,cs,xs,-41.99666241172183
masa,2014,cs,xs,-41.99666241172183
masa,2010,cc,xs,-41.99666241172183
masa,2017,cc,xs,-41.99666241172183
masa,2006,cc,xs,-41.99666241172183
masa,2013,cc,xs,-41.99666241172183
masa,2011,cc,xs,-41.99666241172183
masa,2016,cc,xs,-41.99666241172183
masa,2010,cs,xs,-41.99666241172183
masa,2017,cs,xs,-41.99666241172183
masa,2013,cs,xs,-41.99666241172183
masa,2018,cc,xs,-41.99666241172183
masa,2011,cs,xs,-41.99666241172183
masa,2016,cs,xs,-41.99666241172183
masa,2003,cs,xs,-41.99666241172183
masa,2015,cc,xs,-41.99666241172183
masa,2018,cs,xs,-41.99666241172183
masa,2007,cc,xs,-41.99666241172183
masa,2007,cs,xs,-41.99666241172183
masa,2006,cs,xs,-41.99666241172183
masa,2012,cs,xs,-41.99666241172183
masa,2002,cc,xs,-41.99666241172183
masa,2012,cc,xs,-41.99666241172183
masa,2015,cs,xs,-41.99666241172183
masa,2002,cs,xs,-41.99666241172183
masa,2005,cc,xs,-41.99666241172183
masa,2005,cs,xs,-41.99666241172183
rand,2001,cs,xs,-41.99666241172183
rand,2001,cc,xs,-41.99666241172183
rand,2013,cs,xs,-41.99666241172183
rand,2004,cc,xs,-41.99666241172183
rand,2013,cc,xs,-41.99666241172183
rand,2010,cs,xs,-41.99666241172183
rand,2010,cc,xs,-41.99666241172183
rand,2018,cc,xs,-41.99666241172183
rand,2002,cc,xs,-41.99666241172183
rand,2018,cs,xs,-41.99666241172183
rand,2019,cc,xs,-41.99666241172183
rand,2019,cs,xs,-41.99666241172183
rand,2000,cc,xs,-41.99666241172183
rand,2017,cs,xs,-41.99666241172183
rand,2004,cs,xs,-41.99666241172183
rand,2000,cs,xs,-41.99666241172183
rand,2003,cc,xs,-41.99666241172183
rand,2006,cs,xs,-41.99666241172183
rand,2011,cs,xs,-41.99666241172183
rand,2003,cs,xs,-41.99666241172183
rand,2011,cc,xs,-41.99666241172183
rand,2009,cc,xs,-41.99666241172183
rand,2009,cs,xs,-41.99666241172183
rand,2006,cc,xs,-41.99666241172183
rand,2002,cs,xs,-41.99666241172183
rand,2008,cc,xs,-41.99666241172183
rand,2014,cc,xs,-41.99666241172183
rand,2017,cc,xs,-41.99666241172183
rand,2014,cs,xs,-41.99666241172183
rand,2016,cs,xs,-41.99666241172183
rand,2015,cs,xs,-41.99666241172183
rand,2015,cc,xs,-41.99666241172183
rand,2005,cc,xs,-41.99666241172183
rand,2008,cs,xs,-41.99666241172183
rand,2016,cc,xs,-41.99666241172183
rand,2012,cc,xs,-41.99666241172183
rand,2012,cs,xs,-41.99666241172183
rand,2007,cs,xs,-41.99666241172183
rand,2007,cc,xs,-41.99666241172183
rand,2005,cs,xs,-41.99666241172183
suth,2012,cc,xs,-41.99666241172183
suth,2012,cs,xs,-41.99666241172183
suth,2001,cc,xs,-41.99666241172183
suth,2001,cs,xs,-41.99666241172183
suth,2006,cc,xs,-41.99666241172183
suth,2006,cs,xs,-41.99666241172183
suth,2007,cs,xs,-41.99666241172183
suth,2007,cc,xs,-41.99666241172183
suth,2014,cc,xs,-41.99666241172183
suth,2014,cs,xs,-41.99666241172183
suth,2003,cc,xs,-41.99666241172183
suth,2003,cs,xs,-41.99666241172183
suth,2002,cs,xs,-41.99666241172183
suth,2002,cc,xs,-41.99666241172183
suth,2015,cc,xs,-41.99666241172183
suth,2015,cs,xs,-41.99666241172183
suth,2000,cc,xs,-41.99666241172183
suth,2000,cs,xs,-41.99666241172183
suth,2016,cc,xs,-41.99666241172183
suth,2016,cs,xs,-41.99666241172183
suth,2018,cc,xs,-41.99666241172183
suth,2018,cs,xs,-41.99666241172183
suth,2005,cc,xs,-41.99666241172183
suth,2005,cs,xs,-41.99666241172183
suth,2019,cc,xs,-41.99666241172183
suth,2019,cs,xs,-41.99666241172183
suth,2013,cc,xs,-41.99666241172183
suth,2013,cs,xs,-41.99666241172183
suth,2011,cc,xs,-41.99666241172183
suth,2011,cs,xs,-41.99666241172183
suth,2010,cc,xs,-41.99666241172183
suth,2010,cs,xs,-41.99666241172183
suth,2008,cc,xs,-41.99666241172183
suth,2008,cs,xs,-41.99666241172183
suth,2004,cc,xs,-41.99666241172183
suth,2004,cs,xs,-41.99666241172183
suth,2017,cs,xs,-41.99666241172183
suth,2017,cc,xs,-41.99666241172183
suth,2009,cs,xs,-41.99666241172183
suth,2009,cc,xs,-41.99666241172183
